3.7249	15	0.601111111
2.1073	0	0.601111111
5.1652	0	0.001111111
9.7811	0	-0.498888889
7.3582	0	-1.098888889
6.3768	0	-0.498888889
4.2727	0	0.001111111
5.8392	0	0.601111111
6.893	0	0.401111111
6.7094	0	0.201111111
5.8166	0	0.001111111
4.1143	0	-0.698888889
2.7548	0	-1.498888889
6.3332	0	-2.198888889
3.7876	0	-1.998888889
6.2073	18.6	-1.898888889
3.7973	80.8	-1.698888889
3.3523	96.6	-0.898888889
5.5004	104.8	-0.198888889
3.0124	239.8	0.601111111
0.9502	216.7	0.801111111
1.74	182.8	0.901111111
0.8264	99.6	1.101111111
4.5044	72.7	0.401111111
2.4153	16.3	-0.398888889
1.7516	0	-1.098888889
3.8184	0	-0.898888889
5.7579	0	-0.798888889
11.7322	0	-0.598888889
9.5002	0	-0.798888889
5.8837	0	-0.898888889
5.2489	0	-1.098888889
3.414	0	-1.798888889
5.6149	0	-2.598888889
7.409	0	-3.298888889
7.2386	0	-3.098888889
4.5188	0	-2.998888889
1.8148	0	-2.798888889
3.3314	0	-1.898888889
4.5232	13.4	-0.898888889
7.6494	133	0.001111111
7.2758	93.3	0.701111111
9.0549	158.2	1.501111111
6.9483	135.4	2.201111111
4.648	138	2.601111111
4.3088	185.8	2.901111111
4.4378	163.2	3.301111111
2.3747	165.3	2.601111111
4.0063	19.4	1.801111111
4.0247	0	1.101111111
3.9537	0	1.801111111
11.714	0	2.601111111
8.9288	0	3.301111111
5.973	0	3.901111111
6.8328	0	4.401111111
5.1817	0	5.001111111
3.1042	0	4.101111111
7.2146	0	3.101111111
4.8	0	2.201111111
2.7353	0	2.001111111
2.3616	0	1.901111111
4.264	0	1.701111111
4.3946	0	1.901111111
2.9413	21.5	2.001111111
2.6119	177.3	2.201111111
1.0003	225.2	2.801111111
0	179.3	3.301111111
0	300.8	3.901111111
2.0677	272	3.301111111
0.1324	366.6	2.801111111
0.2606	349.2	2.201111111
0	161.2	1.701111111
1.3212	28.2	1.101111111
0.8163	0	0.601111111
0	0	1.901111111
1.538	0	3.101111111
1.811	0	4.401111111
1.5572	0	2.901111111
2.1011	0	1.501111111
3.0243	0	0.001111111
1.8529	0	-0.598888889
3.5045	0	-1.098888889
5.1611	0	-1.698888889
3.5346	0	-2.098888889
3.0683	0	-2.398888889
1.9042	0	-2.798888889
4.8231	0	-1.498888889
4.8001	23.5	-0.198888889
4.8068	61.8	1.101111111
6.9984	98.7	2.401111111
5.0975	355.8	3.701111111
2.7522	359.1	5.001111111
4.5235	396	5.401111111
5.5246	228.7	5.701111111
5.6852	213.2	6.101111111
4.1908	136.3	3.901111111
3.0882	23.6	1.601111111
3.2528	0	-0.598888889
5.0417	0	-0.998888889
2.4322	0	-1.298888889
2.2847	0	-1.698888889
4.4794	0	-0.598888889
4.0879	0	0.601111111
1.6365	0	1.701111111
3.4486	0	1.301111111
3.0893	0	1.001111111
3.006	0	0.601111111
2.3675	0	1.001111111
7.0996	0	1.301111111
5.3063	0	1.701111111
3.7627	0	1.901111111
7.1616	33	2.001111111
4.5313	132.6	2.201111111
3.6571	126.4	1.701111111
1.8911	106	1.101111111
5.022	104.8	0.601111111
7.1145	156.8	1.001111111
3.7432	196.4	1.301111111
5.6641	157.5	1.701111111
4.5074	123.4	1.301111111
8.4366	32.4	1.001111111
9.3682	0	0.601111111
7.2294	0	0.601111111
4.0867	0	0.601111111
3.408	0	0.601111111
2.8436	0	1.101111111
4.0795	0	1.701111111
4.0397	0	2.201111111
4.1421	0	1.501111111
3.543	0	0.701111111
2.9954	0	0.001111111
3.8957	0	-0.598888889
4.0737	0	-1.098888889
2.4997	0	-1.698888889
0.8808	0	-0.898888889
0	29.7	-0.198888889
0	239.9	0.601111111
0.5157	328	1.901111111
0.3474	335.9	3.101111111
0	310.5	4.401111111
2.7347	235.4	4.401111111
1.37	203.3	4.401111111
0.2488	101.4	4.401111111
0	68.6	2.601111111
0	6.7	0.701111111
0	0	-1.098888889
0	0	-1.998888889
0	0	-2.998888889
0.8009	0	-3.898888889
0.3328	0	-4.598888889
2.1295	0	-5.398888889
2.9586	0	-6.098888889
2.564	0	-5.698888889
3.3501	0	-5.398888889
3.838	0	-4.998888889
5.2022	0	-4.298888889
5.8796	0	-3.498888889
5.6285	0	-2.798888889
6.834	0	-2.398888889
6.9041	11.6	-2.098888889
8.2696	125	-1.698888889
6.4429	203.9	-1.298888889
7.1332	124	-0.998888889
3.9188	275.3	-0.598888889
4.9127	235.6	0.001111111
3.6969	233.5	0.501111111
5.1241	164.7	1.101111111
3.8961	118.4	0.401111111
2.2725	14.1	-0.398888889
6.1345	0	-1.098888889
4.02	0	-2.198888889
2.3383	0	-3.298888889
0.3939	0	-4.398888889
1.775	0	-5.198888889
0.5371	0	-5.898888889
0.4603	0	-6.698888889
3.5195	0	-6.898888889
6.583	0	-6.998888889
5.3375	0	-7.198888889
2.3811	0	-6.998888889
2.3704	0	-6.898888889
1.5457	0	-6.698888889
1.5621	0	-5.898888889
4.2608	6.6	-5.198888889
5.6954	53.3	-4.398888889
3.4654	147.4	-1.598888889
1.5982	248.8	1.101111111
0.8736	393.6	3.901111111
2.0657	325.1	3.701111111
2.6108	311.4	3.501111111
1.1642	236.5	3.301111111
1.0115	128.5	0.901111111
5.7388	20.6	-1.498888889
8.8927	0	-3.898888889
5.4228	0	-4.598888889
2.5403	0	-5.398888889
10.786	0	-6.098888889
8.9611	0	-6.498888889
11.5123	0	-6.798888889
9.1309	0	-7.198888889
7.165	0	-7.198888889
5.2453	0	-7.198888889
5.7659	0	-7.198888889
4.959	0	-7.198888889
3.4096	0	-7.198888889
2.9188	0	-7.198888889
1.0399	0	-6.298888889
1.0458	40.7	-5.298888889
0.5162	200.6	-4.398888889
3.4228	197	-2.598888889
1.2209	402.5	-0.698888889
1.1138	602.2	1.101111111
6.7389	524.2	1.301111111
5.6128	542	1.501111111
4.8485	389.6	1.701111111
6.3021	219.1	0.401111111
4.5329	40.6	-0.898888889
4.3233	0	-2.198888889
6.9938	0	-2.398888889
10.5995	0	-2.598888889
7.4053	0	-2.798888889
6.2319	0	-2.998888889
4.0047	0	-3.098888889
2.6296	0	-3.298888889
1.4938	0	-3.898888889
0.0992	0	-4.398888889
0.2854	0	-4.998888889
1.729	0	-4.998888889
0.3397	0	-4.998888889
2.1221	0	-4.998888889
0.0118	0	-3.898888889
0.4794	42.4	-2.798888889
0	186.2	-1.698888889
1.4778	253.3	-0.598888889
0	227.5	0.601111111
0	207.5	1.701111111
0	100.7	1.701111111
0	213.1	1.701111111
1.4626	107.1	1.701111111
0.9922	88.1	0.401111111
0.3807	38.7	-0.898888889
2.3996	0	-2.198888889
1.3221	0	-3.098888889
0.2347	0	-4.098888889
1.3562	0	-4.998888889
1.8023	0	-4.398888889
0.3434	0	-3.898888889
3.5529	0	-3.298888889
2.0152	0	-2.898888889
1.4163	0	-2.598888889
1.0686	0	-2.198888889
1.2767	0	-1.998888889
2.5974	0	-1.898888889
2.69	0	-1.698888889
2.3593	0	-1.098888889
3.6019	23.5	-0.598888889
5.2931	104	0.001111111
8.9242	254.8	0.901111111
5.3991	226.2	1.901111111
4.2378	183.6	2.801111111
2.7382	176.2	4.501111111
3.3395	286.7	6.101111111
3.7758	235.2	7.801111111
1.6583	187.5	7.401111111
0.1125	47.5	7.101111111
0.008	0	6.701111111
5.1803	0	6.101111111
3.8216	0	5.601111111
1.7818	0	5.001111111
4.0293	0	3.501111111
6.579	0	2.101111111
7.1717	0	0.601111111
6.1168	0	0.801111111
7.2084	0	0.901111111
4.5957	0	1.101111111
2.4046	0	0.501111111
3.7568	0	0.001111111
3.8937	0	-0.598888889
3.9138	0	0.501111111
2.0712	64.7	1.701111111
2.2514	218.2	2.801111111
3.8133	322.4	3.501111111
4.1622	410	4.301111111
2.4204	489.7	5.001111111
2.4156	295.2	4.401111111
3.0003	314.3	3.901111111
1.5621	306.7	3.301111111
4.8132	189.4	1.501111111
2.3919	46.3	-0.398888889
2.9442	0	-2.198888889
2.6819	0	-2.598888889
1.0233	0	-2.898888889
7.8463	0	-3.298888889
4.584	0	-3.298888889
6.0434	0	-3.298888889
9.3164	0	-3.298888889
7.8037	0	-4.398888889
13.563	0	-5.598888889
8.1047	0	-6.698888889
4.5786	0	-6.898888889
3.6088	0	-6.998888889
1.1283	0	-7.198888889
1.1521	0	-5.498888889
5.3938	39.1	-3.898888889
3.4615	159.9	-2.198888889
2.7389	234.5	-0.898888889
2.7721	315.6	0.401111111
1.3431	397	1.701111111
4.0323	189.5	2.101111111
3.8634	215.2	2.401111111
4.6256	244.6	2.801111111
5.2584	227	0.801111111
5.3008	74.1	-1.298888889
2.648	0	-3.298888889
2.8357	0	-3.898888889
3.0938	0	-4.398888889
2.5205	0	-4.998888889
0.9499	0	-4.998888889
0.1823	0	-4.998888889
1.564	0	-4.998888889
0	0	-4.598888889
6.88	0	-4.298888889
4.3105	0	-3.898888889
2.4781	0	-4.298888889
5.4198	0	-4.598888889
7.6502	0	-4.998888889
8.2214	0	-3.498888889
5.2951	50	-2.098888889
7.9291	238.7	-0.598888889
4.5957	351.9	0.501111111
5.923	425.4	1.701111111
3.1303	540.8	2.801111111
1.629	447.5	2.601111111
2.6373	331.9	2.401111111
4.7337	202.6	2.201111111
3.7869	149	1.301111111
4.2787	29.9	0.301111111
6.548	0	-0.598888889
4.4254	0	-0.798888889
7.2297	0	-0.898888889
4.7589	0	-1.098888889
4.4713	0	-1.098888889
4.5222	0	-1.098888889
5.5993	0	-1.098888889
5.7774	0	-1.698888889
2.9458	0	-2.198888889
6.4255	0	-2.798888889
10.0679	0	-3.198888889
10.2423	0	-3.498888889
12.2745	0	-3.898888889
9.6635	0	-2.598888889
9.9768	43.2	-1.298888889
6.6488	148.8	0.001111111
7.0845	301.4	0.701111111
12.0158	406.9	1.501111111
11.5032	505.2	2.201111111
6.7886	453.9	2.401111111
6.5048	364.4	2.601111111
4.9095	262.2	2.801111111
5.1568	154.3	1.501111111
3.3056	37	0.201111111
4.5339	0	-1.098888889
4.1266	0	-1.698888889
5.3008	0	-2.198888889
2.5471	0	-2.798888889
1.2709	0	-3.198888889
0	0	-3.498888889
0.4767	0	-3.898888889
1.1862	0	-3.898888889
5.158	0	-3.898888889
5.1947	0	-3.898888889
2.537	0	-3.698888889
0.8255	0	-3.498888889
8.5041	0	-3.298888889
5.4799	0	-2.598888889
11.4488	25.2	-1.798888889
10.5632	80.4	-1.098888889
9.33	167.6	-0.398888889
7.5032	304.9	0.401111111
5.4154	361	1.101111111
4.9984	423.4	1.301111111
7.7325	425.3	1.501111111
6.3198	335	1.701111111
3.2915	239.9	1.301111111
1.855	70.9	1.001111111
0.793	0	0.601111111
0.6434	0	0.401111111
1.8857	0	0.201111111
1.8521	0	0.001111111
2.0948	0	-1.298888889
1.7575	0	-2.598888889
0.3792	0	-3.898888889
2.6295	0	-4.098888889
1.3553	0	-4.198888889
2.7073	0	-4.398888889
2.2787	0	-4.798888889
2.0851	0	-5.198888889
3.8684	0	-5.598888889
6.8737	0	-4.498888889
4.6697	44.2	-3.298888889
4.9719	109.4	-2.198888889
2.1099	239.5	-1.498888889
1.12	256.9	-0.698888889
1.6559	232.7	0.001111111
2.2269	272	0.701111111
2.7544	365.6	1.501111111
1.6232	313.6	2.201111111
1.0702	139.7	1.501111111
3.2141	43.6	0.701111111
4.875	0	0.001111111
3.3421	0	-0.198888889
4.2843	0	-0.398888889
2.3589	0	-0.598888889
8.3451	0	-0.998888889
8.5953	0	-1.298888889
5.0933	0	-1.698888889
2.1721	0	-2.998888889
3.1544	0	-4.298888889
4.2257	0	-5.598888889
5.7502	0	-4.798888889
5.7156	0	-4.098888889
6.2438	0	-3.298888889
7.9542	0	-2.898888889
6.0665	42.7	-2.598888889
6.1139	120.6	-2.198888889
5.8113	281.2	-1.698888889
5.5394	288	-1.098888889
8.1269	333.2	-0.598888889
4.9906	326.5	-0.198888889
6.7676	211.1	0.201111111
4.9335	122.8	0.601111111
5.6508	25.1	-0.698888889
4.2168	19.9	-1.998888889
6.6632	0	-3.598888889
4.1219	0	-3.798888889
6.9798	0	-4.098888889
8.1877	0	-4.298888889
12.8919	0	-4.698888889
9.0568	0	-4.898888889
7.164	0	-5.198888889
8.6215	0	-5.098888889
4.4956	0	-4.698888889
1.6948	0	-4.098888889
0.6889	0	-3.298888889
0.9315	0	-2.298888889
2.065	0	-1.098888889
0.2747	0	0.001111111
0	41.9	1.101111111
0	149.6	2.201111111
3.041	237.6	2.601111111
3.3498	204	2.901111111
4.2187	297.3	3.301111111
4.4846	305	3.301111111
7.1793	247.3	3.301111111
5.7236	175.4	3.301111111
10.7968	124.8	2.901111111
5.8058	44.2	2.601111111
3.5827	0	2.201111111
6.7692	0	2.001111111
4.4895	0	1.901111111
4.4626	0	1.701111111
3.4684	0	1.701111111
3.7775	0	1.701111111
3.3025	0	1.701111111
7.1165	0	1.301111111
5.2926	0	1.001111111
4.1163	0	0.601111111
6.1192	0	0.801111111
3.9376	0	0.901111111
2.464	0	1.101111111
6.4989	0	1.301111111
5.4643	59	1.501111111
5.661	176.5	1.701111111
9.0542	206.4	2.101111111
8.3816	256.1	2.401111111
12.3706	306	2.801111111
8.9427	378.8	2.801111111
5.0988	294.5	2.801111111
3.3246	218	2.801111111
1.2822	81.3	2.601111111
0.7155	35.6	2.401111111
7.4832	0	2.201111111
7.3789	0	2.201111111
7.2321	0	2.201111111
6.409	0	2.201111111
8.4419	0	2.001111111
5.7985	0	1.901111111
7.6576	0	1.701111111
12.1678	0	1.101111111
11.0161	0	0.601111111
6.8948	0	0.001111111
3.7442	0	0.201111111
3.114	0	0.401111111
2.8994	0	0.601111111
0.8582	0	1.501111111
0	57.2	2.401111111
2.5248	235.3	3.301111111
0.0038	352.6	3.501111111
2.0217	355.9	3.701111111
8.72	341.3	3.901111111
5.1493	233.7	3.701111111
6.2465	276.1	3.501111111
3.8202	73.2	3.301111111
3.5572	36.8	2.901111111
1.2604	10	2.601111111
1.9235	0	2.201111111
10.38	0	2.201111111
9.2736	0	2.201111111
8.0484	0	2.201111111
7.4584	0	1.801111111
4.9939	0	1.501111111
4.0349	0	1.101111111
3.2548	0	1.101111111
1.6079	0	1.101111111
0.0444	0	1.101111111
2.4212	0	1.101111111
0.8957	0	1.101111111
2.2563	0	1.101111111
4.6596	0	1.501111111
4.2508	25	1.801111111
5.5182	200.8	2.201111111
8.7188	290	2.801111111
8.6576	313.4	3.301111111
5.4358	289.9	3.901111111
5.5936	426.4	4.101111111
4.9703	311.5	4.201111111
9.4327	303.7	4.401111111
6.6568	161.5	3.701111111
12.9325	57.2	2.901111111
12.8165	0	2.201111111
13.4481	0	1.501111111
8.5463	0	0.701111111
12.2618	0	0.001111111
9.2743	0	-0.898888889
6.2963	0	-1.898888889
2.814	0	-2.798888889
1.2083	0	-2.998888889
8.785	0	-3.098888889
6.0662	0	-3.298888889
5.9683	0	-3.498888889
3.4946	0	-3.698888889
3.7769	0	-3.898888889
7.2001	0	-2.998888889
5.977	52.4	-1.998888889
10.2338	240.8	-1.098888889
10.5163	201.3	-0.198888889
8.9941	210.8	0.801111111
6.7267	274.7	1.701111111
3.3044	333	2.201111111
0.9865	477.1	2.801111111
5.5807	329.9	3.301111111
3.701	211.4	2.801111111
1.5217	46	2.201111111
1.3572	0	1.701111111
1.8921	0	1.301111111
0.8567	0	1.001111111
6.4149	0	0.601111111
7.5926	0	0.201111111
5.9513	0	-0.198888889
4.9885	0	-0.598888889
4.379	0	-1.498888889
4.303	0	-2.398888889
1.1512	0	-3.298888889
3.5256	0	-3.298888889
7.1399	0	-3.298888889
17.6445	0	-3.298888889
11.5267	0	-3.298888889
7.3859	49.3	-3.298888889
8.2471	155.4	-3.298888889
4.7455	330.4	-1.298888889
2.5317	352.1	0.801111111
0.9864	202.1	2.801111111
0	249.1	3.501111111
1.7707	167.9	4.301111111
1.1991	145.6	5.001111111
0	181.8	3.901111111
0.039	46.4	2.801111111
2.2435	0	1.701111111
2.556	0	0.601111111
9.9877	0	-0.598888889
7.5221	0	-1.698888889
8.095	0	-1.698888889
11.6466	0	-1.698888889
7.4261	0	-1.698888889
7.7976	0	-1.698888889
7.6957	0	-1.698888889
6.6216	0	-1.698888889
7.3839	0	-1.898888889
9.508	0	-1.998888889
6.1203	0	-2.198888889
5.7446	0	-1.698888889
3.6564	30	-1.098888889
2.2127	107.7	-0.598888889
2.7017	173.5	1.101111111
1.0588	36.6	2.701111111
0	125.1	4.401111111
4.9071	260.4	5.201111111
6.4977	207.2	5.901111111
4.2634	351.9	6.701111111
2.2854	161.5	4.301111111
5.0124	79.2	1.801111111
5.5446	0	-0.598888889
5.463	0	-1.498888889
2.4294	0	-2.398888889
4.6122	0	-3.298888889
12.6049	0	-3.698888889
13.5437	0	-3.998888889
